ENSEMBL,gene_symbol,logFC,abs.logFC.,AveExpr,t,P.Value,adj.P.Val,B,HBC_AVG,MIM_AVG,23HBC,26HBC,30HBC,31HBC,33HBC,37HBC,23MIM,26MIM,30MIM,31MIM,33MIM,37MIM
ENSG00000167996,FTH1,2.146620903,2.146620903,9.255651572,4.405235886,0.000694585,0.002523407,-0.747465408,10.32852661,8.182776535,10.26048544,9.66591344,10.76102284,10.33361238,10.45665588,10.49346967,8.104271594,8.916293332,9.075374317,9.028835718,8.12185315,5.8500311
ENSG00000142534,RPS11,-0.817626098,0.817626098,9.250445859,-4.906187142,0.000278804,0.001272633,0.180275243,8.845119057,9.655772661,8.391478151,8.782462247,9.122341073,8.85917563,9.218273786,8.696983452,9.832594486,9.535939706,9.394579054,9.586406225,9.786626958,9.798489535
ENSG00000160255,ITGB2,1.336430479,1.336430479,9.233765611,2.062489457,0.05952674,0.092845208,-5.123455051,9.899273261,8.568257961,10.05383811,8.974109664,9.908415457,10.42803622,9.976448604,10.05479151,8.027696121,9.30681941,9.908397157,10.25702456,8.247982596,5.661627922
ENSG00000158710,TAGLN2,-0.286424606,0.286424606,9.214525761,-1.563457472,0.141719776,0.19336284,-5.894702797,9.074229461,9.354822062,9.014090463,9.048537107,9.338362777,8.809448469,9.137189954,9.097747995,9.905349998,9.22094775,8.765659472,9.262139514,9.480047506,9.494788129
ENSG00000142676,RPL11,-0.389275929,0.389275929,9.202641714,-2.59503522,0.022070796,0.040420907,-4.191778396,9.010687277,9.394596152,8.578093169,8.863810923,9.237714015,8.983063957,9.262243872,9.139197727,9.509385805,9.329558969,9.303234873,9.269574187,9.436887068,9.51893601
ENSG00000163191,S100A11,-1.288416617,1.288416617,9.201693071,-7.294525526,5.72E-06,8.56E-05,4.161982532,8.557964675,9.845421467,8.533502362,8.690215447,8.470028613,8.54865852,8.534257445,8.571125661,9.677089273,9.639054161,9.470219195,9.692211112,10.06277885,10.53117621
ENSG00000117984,CTSD,2.165914878,2.165914878,9.194214606,3.691016253,0.002674188,0.007200402,-2.11092288,10.27323214,8.115197068,11.64244462,9.484687504,9.33531515,10.86288426,10.5525974,9.761463927,8.04844709,8.806351316,9.018625808,9.36788825,7.656818918,5.793051024
ENSG00000110047,EHD1,2.229170002,2.229170002,9.176727818,5.97828995,4.42E-05,0.000329266,2.065272264,10.29538274,8.058072896,9.085020632,9.734237231,11.25796009,10.42312764,10.41906118,10.85288967,8.037229383,8.023008372,9.002788836,7.04512867,8.313695763,7.926586349
ENSG00000044574,HSPA5,3.010860624,3.010860624,9.164857497,8.472255427,1.11E-06,3.44E-05,5.841221772,10.67444464,7.655270355,11.11168104,9.945178744,11.58808644,10.28103123,10.01997681,11.10071357,7.046175542,7.896465123,8.020992822,8.676692431,7.23076488,7.060531334
ENSG00000160789,LMNA,-0.16466679,0.16466679,9.164725675,-0.650257853,0.526740979,0.592113179,-6.871660368,9.087329141,9.24212221,9.177183431,9.00117733,9.399169117,9.569862132,9.285933388,8.090649447,9.817612989,8.994168843,8.905872453,8.956241014,9.339420637,9.439417324
ENSG00000185022,MAFF,-2.071734266,2.071734266,9.157299269,-8.462005574,1.12E-06,3.45E-05,5.826567398,8.126613059,10.18798548,7.957043813,7.603154191,8.107114442,8.184744053,8.559019398,8.348602456,10.68584271,9.994353196,9.623574693,9.653523127,10.29765195,10.8729672
ENSG00000119535,CSF3R,-0.060420664,0.060420664,9.142941707,-0.14550746,0.886520405,0.909646673,-7.083678096,9.117001086,9.168882329,7.933440914,8.486756509,9.519692941,9.171824688,8.963634411,10.62665705,8.176986631,9.059481839,9.365876683,9.854857992,8.842713071,9.713377759
ENSG00000137076,TLN1,0.896996007,0.896996007,9.140078465,4.28959321,0.000861126,0.002983442,-0.972097634,9.587711076,8.692445853,9.818397431,9.392210005,9.56315249,9.970099643,9.272101915,9.510304974,8.491966441,8.926994946,9.018881889,9.200152264,8.408465746,8.10821383
ENSG00000204388,HSPA1B,1.888850025,1.888850025,9.133234426,3.582350813,0.00329462,0.008489938,-2.322815846,10.09225081,8.174218041,10.53489804,8.66235301,9.844401632,9.027238341,11.57142537,10.91318848,8.382095288,8.370983308,7.655753861,9.664054621,6.87745358,8.094967587
ENSG00000163466,ARPC2,-0.477712969,0.477712969,9.132449008,-2.425913662,0.030399203,0.052761835,-4.49979704,8.897724042,9.367173975,8.996894588,8.693990656,8.948425007,8.814890143,8.988785507,8.943358349,9.197365251,9.067214096,9.081884573,9.353407572,9.257823217,10.24534914
ENSG00000124762,CDKN1A,0.703023789,0.703023789,9.130263375,3.356443764,0.005092676,0.012073774,-2.759418989,9.483173091,8.777353659,8.894830706,9.314639902,9.809687627,9.641314683,9.799562849,9.439002777,8.707427632,9.120885321,8.859012052,8.121890358,9.067138234,8.787768355
ENSG00000204389,HSPA1A,2.071676916,2.071676916,9.125031563,3.771630328,0.002291781,0.006383112,-1.958596777,10.17568312,8.07438001,10.53384197,8.643344384,9.912783644,9.167066959,11.67975597,11.11730577,8.082609607,8.386798775,7.724566177,9.656701996,6.652448918,7.943154584
ENSG00000198034,RPS4X,-0.090275607,0.090275607,9.124885393,-0.526530146,0.607301014,0.667019031,-6.94903122,9.082819393,9.166951394,8.62786605,9.013314914,9.513774184,8.91334637,9.426804203,9.001810639,9.057931384,9.256182733,9.401371694,8.955134865,9.080310457,9.250777228
ENSG00000161011,SQSTM1,-1.625778443,1.625778443,9.112306419,-6.475299105,1.99E-05,0.00019138,2.884058746,8.301201758,9.923411078,8.220490851,8.387671578,8.054466121,8.137578437,8.676828931,8.330174628,10.21423403,9.603143702,9.326592955,9.30936107,10.25658044,10.83055427
ENSG00000100201,DDX17,0.209189945,0.209189945,9.098432395,1.258125382,0.230261449,0.293139385,-6.298382455,9.204083946,8.992780843,8.860824616,9.05999179,9.177498097,9.496989255,9.189509367,9.439690553,8.736761946,9.006797736,9.071305869,9.448575226,8.796772513,8.89647177
ENSG00000075426,FOSL2,3.572587082,3.572587082,9.085391505,7.766848411,2.90E-06,5.69E-05,4.858578607,10.87268301,7.298100001,10.36606129,10.29358279,11.09291385,11.08366589,11.2006781,11.19919612,7.094327164,8.069385722,8.566164149,7.592762374,7.104604011,5.361356584
ENSG00000167460,TPM4,-0.537922022,0.537922022,9.083952694,-2.33657117,0.035941943,0.060700929,-4.659811032,8.81749503,9.350410359,9.057989452,8.82886974,8.750479763,8.831093088,8.67899935,8.757538786,9.607216492,8.877960124,8.859441085,9.036700217,9.413443873,10.30770036
ENSG00000108298,RPL19,-0.395483912,0.395483912,9.082761656,-2.545672341,0.024241734,0.043629692,-4.286060835,8.888228536,9.277294777,8.474967151,8.696251048,9.132442622,8.883618051,9.154321505,8.987770839,9.265792323,9.221451814,9.125106485,9.161192241,9.334634617,9.55559118
ENSG00000146278,PNRC1,1.394562142,1.394562142,9.067419369,4.105627511,0.001215684,0.00389237,-1.323060984,9.768867409,8.365971328,9.387892364,8.632368795,9.708187343,9.875047714,10.64232286,10.36738538,8.010232455,9.030578564,9.078571699,8.143092453,8.115901905,7.817450893
ENSG00000172757,CFL1,-0.238577832,0.238577832,9.06318365,-1.747276643,0.103922783,0.149012727,-5.631826402,8.944474328,9.181892972,9.158511283,8.832984381,8.908791368,8.994810471,9.028902893,8.742845569,9.34113263,8.866242577,9.313813706,9.236267628,9.215270846,9.118630446
ENSG00000177606,JUN,1.968896758,1.968896758,9.053779232,3.292355775,0.005764048,0.013356711,-2.882674193,10.04061634,8.066942118,10.1271939,9.238876602,9.991103556,9.879936448,10.89641953,10.11016803,7.512996424,9.272206048,8.758776372,9.761975929,7.444375021,5.651322914
ENSG00000140575,IQGAP1,1.142662232,1.142662232,9.052304614,4.555628746,0.000526405,0.002052258,-0.474607429,9.622511949,8.482097279,9.821862623,9.33000603,9.756226271,9.782650113,9.46482936,9.579497298,8.05228312,8.866403736,8.913467782,9.104784572,8.373974203,7.581670258
ENSG00000206538,VGLL3,-5.101302176,5.101302176,9.048226714,-7.983491056,2.14E-06,4.78E-05,5.178043467,6.500078515,11.59637491,8.182873021,8.070920798,5.716136528,6.00427268,4.132116185,6.894151877,12.14434803,11.53265585,10.81881953,11.36475035,11.64559418,12.07208154
ENSG00000114353,GNAI2,0.130627664,0.130627664,9.044292465,0.73504045,0.475240329,0.543314642,-6.815901467,9.110785608,8.977799321,9.192752233,8.894648834,9.143751991,9.058219353,9.211167513,9.164173723,8.896405197,9.056518556,9.426104493,9.363031153,8.56672987,8.558006657
ENSG00000139644,TMBIM6,0.730262298,0.730262298,9.032446834,4.207206183,0.001004493,0.003353628,-1.131909513,9.398425425,8.666468243,9.715703134,9.054422663,9.363312903,9.611481831,9.408826462,9.236805556,8.187489421,8.781612502,8.77068629,9.047811949,8.625068922,8.586140375
ENSG00000028137,TNFRSF1B,2.824063194,2.824063194,9.03161898,4.266361673,0.000899279,0.003079585,-1.014297427,10.44709265,7.616145311,9.269259795,9.922027431,11.42805348,10.48444356,10.61258855,10.96618309,7.485403753,8.44816655,8.978241733,8.933580903,7.066889481,4.784589445
ENSG00000205542,TMSB4X,1.63479633,1.63479633,9.031213726,2.600551995,0.021840213,0.040063836,-4.186845216,9.846991611,8.215435841,9.970543009,9.149595517,9.931605941,9.708810301,10.43851487,9.882880026,8.230600113,8.886249208,9.434095417,9.583784334,8.014503141,5.143382833
ENSG00000159388,BTG2,-0.427962054,0.427962054,9.025144944,-1.296211663,0.217224662,0.278662369,-6.254324273,8.812533273,9.237756616,7.982480171,8.066850313,8.864378029,9.071737582,8.963040801,9.926712739,8.84164026,9.820519469,9.848424668,9.176618029,8.813712609,8.92562466
ENSG00000147065,MSN,1.828654221,1.828654221,9.023860182,2.903586397,0.012216386,0.024664077,-3.623735215,9.937294776,8.11042559,9.717032991,9.219362846,10.33223559,10.14161165,10.1263288,10.08719678,7.79817152,8.97067481,9.337105192,9.567952131,7.839396462,5.149253422
ENSG00000105329,TGFB1,0.301147133,0.301147133,9.014999323,1.075597279,0.301476269,0.368696775,-6.507551308,9.172394903,8.857603744,8.43350296,8.610962843,9.688896835,9.12422773,9.990716168,9.186062882,9.224972258,8.392181553,8.589799747,8.501374799,9.324848254,9.112445852
ENSG00000115677,HDLBP,-1.050570435,1.050570435,8.997760944,-3.287049793,0.005823468,0.013464414,-2.895418622,8.469534944,9.525986945,9.323872082,9.216478504,8.111396498,8.288834367,7.931452332,7.94517588,9.431999779,9.410809429,9.247725331,8.984345759,9.533450079,10.54759129
ENSG00000149273,RPS3,-0.131720475,0.131720475,8.997362053,-0.876811566,0.396349143,0.46580962,-6.701172047,8.933855995,9.060868112,8.552994485,8.888072435,9.179538765,8.911112467,9.130729328,8.940688489,9.130652182,8.936236605,9.023738807,8.809725383,9.12123038,9.343625313
ENSG00000075785,RAB7A,-0.830112648,0.830112648,8.995694388,-4.637936954,0.00045281,0.001834973,-0.322418871,8.583736618,9.407652158,8.728880942,8.248792071,8.57280266,8.587837282,8.68944392,8.674662831,9.755332477,9.0729513,9.129026209,9.127547511,9.451824311,9.909231137
ENSG00000166598,HSP90B1,1.207113258,1.207113258,8.995402853,6.144913576,3.37E-05,0.0002721,2.336960327,9.599879095,8.390926612,10.24138939,9.453625073,9.775767309,9.446699243,9.347267181,9.334526373,7.934409579,8.350621432,8.605571747,8.696023456,8.185562783,8.573370674
ENSG00000144802,NFKBIZ,1.270564357,1.270564357,8.991407454,2.101188791,0.055488094,0.087510628,-5.067961843,9.620924657,8.361890251,9.34243069,8.916140682,9.675061571,9.971074799,9.815598929,10.00524127,8.20168929,9.875520132,9.853171681,8.388179654,8.297673149,5.555107599
ENSG00000127022,CANX,0.26450707,0.26450707,8.986231293,0.983812218,0.342991046,0.411702707,-6.602035686,9.117992726,8.85446986,9.879294521,9.321245437,8.901391862,9.165023119,8.875851607,8.565149807,8.076800548,9.147255597,8.72118667,8.944212317,8.643602285,9.593761745
ENSG00000106211,HSPB1,-3.078974032,3.078974032,8.986160656,-11.91903248,2.04E-08,6.04E-06,9.856411264,7.44671634,10.52560497,7.950727077,7.819741453,6.894851514,6.830770806,7.358651796,7.825555394,11.0567384,10.32044141,9.961985936,10.36125771,10.52664673,10.92655964
ENSG00000136689,IL1RN,4.520487988,4.520487988,8.980869525,6.702420749,1.39E-05,0.000150214,3.254852835,11.24900547,6.71273358,11.35095752,9.865904152,12.3954246,11.42236139,11.09654797,11.36283718,7.282440855,8.101231531,7.794140357,6.001146022,7.223284222,3.874158492
ENSG00000108518,PFN1,-0.063042104,0.063042104,8.960482893,-0.453069023,0.657895889,0.712765426,-6.993009087,8.930398335,8.990567451,8.971490482,8.777133399,8.897540087,8.856856184,9.142573641,8.936796214,8.955326046,8.633430717,9.225708269,9.045561795,8.924726351,9.158651525
ENSG00000182752,PAPPA,-1.89151752,1.89151752,8.957034655,-1.834486838,0.089336853,0.130858715,-5.496745339,7.990902855,9.923166455,11.2159595,11.52490488,6.822404458,6.766620934,5.821628197,5.793899158,9.379252265,10.09213041,9.48882587,9.127383847,10.54312149,10.90828485
ENSG00000196565,HBG2,2.479846599,2.479846599,8.95636924,1.478341424,0.162902607,0.218124486,-6.017267844,10.23448605,7.678252431,10.05604664,7.280523249,12.5622241,10.54391491,9.96248407,11.00172331,14.04931708,7.493007602,8.247452181,10.02493126,2.723103471,3.531702994
ENSG00000187514,PTMA,-0.647293621,0.647293621,8.94285789,-3.300606681,0.005672855,0.013190737,-2.872277711,8.624367687,9.261348094,8.416250309,8.438964663,8.688777445,8.612294599,8.866994382,8.722924726,9.420038848,9.14619406,8.787316964,9.108603424,9.078041138,10.02789413
ENSG00000153187,HNRNPU,0.072362366,0.072362366,8.937064369,0.521026923,0.611023606,0.67054044,-6.959220031,8.974884149,8.89924459,8.774301429,8.692481757,8.98492595,9.271128503,8.950068983,9.176398269,8.967565707,8.906295731,8.961419814,8.866720749,8.74472503,8.948740509
ENSG00000084234,APLP2,2.120606249,2.120606249,8.926183226,4.171516722,0.001074023,0.003532814,-1.200509115,9.98556112,7.866805334,10.16051649,9.337990109,10.47877861,10.13666615,9.602785479,10.19662988,6.973003064,8.876040477,8.848388647,9.087389394,7.483667354,5.932343065
ENSG00000081237,PTPRC,1.883794854,1.883794854,8.909079666,2.893810882,0.012448697,0.025058892,-3.645998722,9.851837109,7.966322223,8.975051869,8.954100137,10.39114457,10.1962567,10.20769517,10.38677421,6.997808546,9.105129139,9.143660404,9.46343305,7.770189187,5.317713014
ENSG00000132002,DNAJB1,0.482754205,0.482754205,8.897141225,1.199107305,0.251680553,0.316044023,-6.375305835,9.147247398,8.647035052,9.057149639,8.038624688,9.106220745,8.121156204,10.24699412,10.31333899,8.711843936,8.541148089,8.273226881,8.44968834,8.389494085,9.516808978
ENSG00000111348,ARHGDIB,0.731001157,0.731001157,8.895672887,2.363028867,0.034207304,0.058225914,-4.620554895,9.26174401,8.529601765,9.079241175,8.893992541,9.307592868,9.202539342,9.705280958,9.381817176,8.4660576,8.701676518,9.439557637,9.121315203,8.138803821,7.310199811
ENSG00000137869,CYP19A1,-4.298841803,4.298841803,8.890965619,-8.689519816,8.32E-07,2.93E-05,6.135471937,6.742963891,11.03896735,7.954340026,7.759767498,6.164678109,6.474816077,5.098998444,7.005183189,11.014998,11.21122589,10.30630653,10.29729976,11.10131635,12.30265756
ENSG00000143878,RHOB,-0.202935209,0.202935209,8.87862057,-0.565989187,0.580946522,0.642579804,-6.935611412,8.778433268,8.978807872,9.597645826,9.150145273,8.619315123,7.997971441,8.796609021,8.508912925,9.572912113,8.77699067,8.421995556,10.28113309,8.500637381,8.319178423
ENSG00000197249,SERPINA1,1.2328483,1.2328483,8.874551789,1.74707067,0.103959604,0.149046527,-5.638599317,9.491682154,8.257421423,8.484368911,8.748738634,10.30211399,9.790736493,9.490080286,10.13405461,8.112645747,9.114929077,9.622816754,9.913836691,7.68172523,5.098575038
ENSG00000073756,PTGS2,3.756081306,3.756081306,8.871744064,4.65326645,0.000440326,0.001795053,-0.288051769,10.7521415,6.991346623,10.85319456,9.052365449,11.3513067,11.35148983,10.64537848,11.25911401,6.620489935,8.547996497,8.457380942,7.379547709,7.623648979,3.319015673
ENSG00000148848,ADAM12,-2.749443647,2.749443647,8.867716979,-3.288143829,0.005811166,0.01344517,-2.889640951,7.482948039,10.25248592,10.29009411,9.55009179,5.984472099,6.902039845,5.370115196,6.800875194,9.795417243,10.00997423,9.187034734,9.653636779,10.81411282,12.0547397
ENSG00000118785,SPP1,4.85145335,4.85145335,8.8622776,6.239750275,2.89E-05,0.00024525,2.507407737,11.28817728,6.436377921,13.39213909,10.33055181,10.38609726,12.3291795,11.03468773,10.25640829,7.307168329,7.086226982,5.876851847,8.575949919,6.016050156,3.756020293
ENSG00000035862,TIMP2,-0.749360042,0.749360042,8.861012441,-1.226492048,0.241555512,0.305237712,-6.343480437,8.476002223,9.246022658,9.927307021,10.30843502,7.257544258,8.123964713,7.578042938,7.660719385,8.559926581,9.084080578,8.286262727,8.716622778,9.735583256,11.09366003
ENSG00000147403,RPL10,-0.108983808,0.108983808,8.86091678,-0.613898135,0.549772108,0.61337512,-6.906927516,8.810684259,8.9111493,8.325006311,8.443905404,9.14096204,8.931294583,9.082491688,8.940445529,8.812121693,8.764074011,8.812352222,8.838404524,8.971190495,9.268752856
ENSG00000196531,NACA,-1.207657693,1.207657693,8.860730866,-6.266373851,2.77E-05,0.000239204,2.53551974,8.259693726,9.461768006,7.987337735,8.293769394,8.375479655,8.153128594,8.397283308,8.35116367,9.451144702,9.450157105,9.064623563,9.084694499,9.490916999,10.22907117
ENSG00000136830,FAM129B,-1.723827764,1.723827764,8.856804857,-5.29703412,0.000139877,0.000761821,0.875910526,7.992131784,9.721477931,7.801259013,8.573745598,8.875190569,7.859491629,7.191854544,7.651249353,9.644309722,9.755702743,9.631383503,8.690051845,10.35993115,10.24748862
ENSG00000115053,NCL,-0.047948895,0.047948895,8.8566251,-0.325887065,0.749645578,0.793483057,-7.049184823,8.834426681,8.87882352,8.877333247,8.673486157,8.883838257,8.926275461,8.966006412,8.67962055,9.148680983,8.580384483,8.876215971,8.593354979,8.959981931,9.114322773
ENSG00000135346,CGA,-4.639166806,4.639166806,8.847575107,-7.995122682,2.11E-06,4.75E-05,5.18929087,6.532690816,11.1624594,6.759792826,6.616344181,6.101983051,6.790681261,4.909899778,8.0174438,10.54975557,10.38890381,10.13933871,10.76920579,11.72213232,13.40542019
ENSG00000073921,PICALM,-0.977991319,0.977991319,8.845203514,-6.306238625,2.60E-05,0.000228539,2.600133784,8.353788991,9.336618038,8.706560507,8.247765059,8.187278352,8.262950073,8.296043913,8.42213604,9.504175679,9.372062001,9.129026209,9.342309863,9.678244583,8.993889893
ENSG00000136156,ITM2B,1.687613039,1.687613039,8.844252904,3.627632081,0.00302003,0.007911008,-2.246243349,9.675720464,8.012785344,10.9538607,11.17767268,8.935334401,8.474128391,9.367370032,9.145956577,7.249405179,8.516508661,8.432029723,8.696244153,7.729026752,7.453497597
ENSG00000135404,CD63,-0.275948073,0.275948073,8.825560657,-0.773475515,0.452943077,0.521533587,-6.793956747,8.689353353,8.96176796,9.224517197,8.679211144,8.505347493,8.562440679,8.74211959,8.422484013,8.110305879,8.672849025,8.324056507,8.721835382,9.328588177,10.61297279
ENSG00000038427,VCAN,0.632978309,0.632978309,8.818968876,0.799874923,0.438016668,0.506550347,-6.773317942,9.128072025,8.509865728,7.686471256,9.692198663,10.26287394,9.826197394,7.760256125,9.54043477,6.361864718,10.21022628,9.992361666,10.23721591,7.917184341,6.340341453
ENSG00000137575,SDCBP,0.091527954,0.091527954,8.818141143,0.380022221,0.710005437,0.758699231,-7.030459033,8.870597915,8.765684372,8.837292664,8.134533481,8.775430042,8.867788133,9.286645215,9.321897952,8.717345373,8.672849025,8.421027045,8.855105101,8.397271007,9.530508681
