Gene_Symbol,comparacion,fc,pval,direction
FAM86B1,RNA5_TLR4/WT,1.20085862572542,0.546048166802074,up
CDRT3,Clon/WT,-1.20151696822026,1.0,down
CDRT3,RNA7_FN1/WT,-1.4175721476843,0.653099238602384,down
CDRT3,RNA5_TLR4/WT,-1.5156023675581,0.0321235284613335,down
ANKMY1,Clon/WT,-1.28916095205527,1.0,down
ANKMY1,RNA7_FN1/WT,-1.08538732711421,0.993809511887536,down
ANKMY1,RNA5_TLR4/WT,-1.20784403596003,0.346321405658394,down
COL5A1,Clon/WT,1.57681523693681,0.535997664246211,up
COL5A1,RNA7_FN1/WT,-2.71843745568397,0.0009071765637439,down
COL5A1,RNA5_TLR4/WT,1.27969506424131,0.139913691643861,up
X2252,Clon/WT,-1.54564597552074,0.209985238299132,down
X2252,RNA7_FN1/WT,1.14375446809704,0.423063637890105,up
X2252,RNA5_TLR4/WT,-1.11693916194417,0.362307201192612,down
X2253,Clon/WT,-1.01033177644679,1.0,down
X2253,RNA7_FN1/WT,3.87740522992604,1.34260642951963e-05,up
X2253,RNA5_TLR4/WT,4.8149111011275,0.0,up
MLH3,Clon/WT,1.4884891750846,1.0,up
MLH3,RNA7_FN1/WT,1.02401926479853,0.999928367935626,up
MLH3,RNA5_TLR4/WT,1.43360096394649,0.0596340318492296,up
SUCLG2,Clon/WT,1.11651646258929,1.0,up
SUCLG2,RNA7_FN1/WT,-1.12196346540631,0.98251707250135,down
SUCLG2,RNA5_TLR4/WT,1.02011713537174,0.93628615366593,up
UBE2D4,Clon/WT,1.00001205437033,1.0,up
UBE2D4,RNA7_FN1/WT,-1.3693591689017,0.629571300805189,down
UBE2D4,RNA5_TLR4/WT,1.05916487203777,0.745073180424747,up
GFRA1,Clon/WT,2.20607235836788,5.19368945751594e-05,up
GFRA1,RNA7_FN1/WT,-9.3221568610578,2.05080593637696e-20,down
GFRA1,RNA5_TLR4/WT,2.28629746305071,0.0,up
LOC400684,Clon/WT,1.20447319058908,1.0,up
LOC400684,RNA7_FN1/WT,1.00900507036919,0.999928367935626,up
LOC400684,RNA5_TLR4/WT,1.09518380363555,0.756375467854321,up
ZEB1,Clon/WT,-1.28536516353239,1.0,down
ZEB1,RNA7_FN1/WT,1.4935170983976,0.496181255753799,up
ZEB1,RNA5_TLR4/WT,1.08933347664748,0.680937376479442,up
MYEF2,Clon/WT,1.17886374541551,1.0,up
MYEF2,RNA7_FN1/WT,-1.38420841599082,0.687529579627316,down
MYEF2,RNA5_TLR4/WT,1.19856354013353,0.340830194497869,up
C19orf66,Clon/WT,-1.06250427384128,1.0,down
C19orf66,RNA7_FN1/WT,1.06838841671774,0.993809511887536,up
C19orf66,RNA5_TLR4/WT,1.17044027935851,0.332843509254851,up
ZNF460,Clon/WT,1.27986995116827,1.0,up
ZNF460,RNA7_FN1/WT,1.07905479128788,0.993809511887536,up
ZNF460,RNA5_TLR4/WT,1.44501848984612,0.0980491820850728,up
PDCD4-AS1,Clon/WT,1.03783045196138,1.0,up
PDCD4-AS1,RNA7_FN1/WT,-1.26661298509643,0.872084808576643,down
PDCD4-AS1,RNA5_TLR4/WT,1.13323010220297,0.571724945089882,up
X2254,Clon/WT,1.03167225792574,1.0,up
X2254,RNA7_FN1/WT,2.14578275589849,0.0,up
X2254,RNA5_TLR4/WT,2.6804744062136,0.0,up
SNORA71C,Clon/WT,1.0812591910376,1.0,up
SNORA71C,RNA7_FN1/WT,1.02836547172113,0.999928367935626,up
SNORA71C,RNA5_TLR4/WT,-1.10557653289297,0.747431948341905,down
NFATC2IP,Clon/WT,-1.04202039360004,1.0,down
NFATC2IP,RNA7_FN1/WT,1.08837659256375,0.993230336634882,up
NFATC2IP,RNA5_TLR4/WT,1.3909270351421,0.0265906034633149,up
X2255,Clon/WT,1.3741883163383,1.0,up
X2255,RNA7_FN1/WT,1.26778545132417,0.87802803873326,up
X2255,RNA5_TLR4/WT,1.39111084811614,0.102695178483321,up
SNORA33,Clon/WT,1.12050069372859,1.0,up
SNORA33,RNA7_FN1/WT,1.13315291326529,0.98235855162373,up
SNORA33,RNA5_TLR4/WT,1.21738966332975,0.361511661993879,up
TCP1,Clon/WT,-1.54005067265994,1.0,down
TCP1,RNA7_FN1/WT,1.13034560914425,0.98251707250135,up
TCP1,RNA5_TLR4/WT,1.14959815613139,0.628192180849889,up
AGO2,Clon/WT,1.15711836994001,1.0,up
AGO2,RNA7_FN1/WT,-1.02490419979237,0.999928367935626,down
AGO2,RNA5_TLR4/WT,1.57109168710917,0.0076148267455685,up
NEO1,Clon/WT,1.23948665006087,1.0,up
NEO1,RNA7_FN1/WT,-1.16275589291542,0.979103871043646,down
NEO1,RNA5_TLR4/WT,-1.03011426495156,0.939881886392289,down
ERCC8,Clon/WT,1.03583463314353,1.0,up
ERCC8,RNA7_FN1/WT,1.35881438986935,0.691144913448827,up
ERCC8,RNA5_TLR4/WT,1.06040457589765,0.772533036292261,up
MAP2K4,Clon/WT,1.06068849419917,1.0,up
MAP2K4,RNA7_FN1/WT,-1.0189956700751,0.999928367935626,down
MAP2K4,RNA5_TLR4/WT,1.00629846010562,0.978933578980024,up
SNORA26,Clon/WT,-1.15550981191633,1.0,down
SNORA26,RNA7_FN1/WT,1.38966185521411,0.76679786025933,up
SNORA26,RNA5_TLR4/WT,1.27615714581108,0.474092401058653,up
NR6A1,Clon/WT,-1.16139470148214,1.0,down
NR6A1,RNA7_FN1/WT,1.32470485739423,0.781235674952624,up
NR6A1,RNA5_TLR4/WT,1.10494611976939,0.628583353704632,up
PELP1,Clon/WT,1.06302801084535,1.0,up
PELP1,RNA7_FN1/WT,-1.18962668994492,0.160993935684577,down
PELP1,RNA5_TLR4/WT,-1.00348511926781,0.985035142042477,down
NCAPG2,Clon/WT,1.05843550629047,1.0,up
NCAPG2,RNA7_FN1/WT,1.00424872825023,0.999928367935626,up
NCAPG2,RNA5_TLR4/WT,-1.15660625035232,0.353946037158336,down
PCBD2,Clon/WT,-1.04188412076761,1.0,down
PCBD2,RNA7_FN1/WT,1.07308107439533,0.993809511887536,up
PCBD2,RNA5_TLR4/WT,-1.08727660344979,0.65567280203047,down
YWHAQ,Clon/WT,1.04726984193759,1.0,up
YWHAQ,RNA7_FN1/WT,1.01175817665634,0.999685135534797,up
YWHAQ,RNA5_TLR4/WT,-1.06768196137148,0.642596635973246,down
CROCC,Clon/WT,1.19482225362318,1.0,up
CROCC,RNA7_FN1/WT,-2.23802542131736,0.0174079481898203,down
CROCC,RNA5_TLR4/WT,-1.00279389629965,0.993088897266537,down
HSP90AA1,Clon/WT,1.13303187416511,0.807493009847315,up
HSP90AA1,RNA7_FN1/WT,-1.13240137107539,0.104438392951331,down
HSP90AA1,RNA5_TLR4/WT,-1.27210443103179,9.13549942591462e-06,down
AHCTF1,Clon/WT,-1.02269194557682,1.0,down
AHCTF1,RNA7_FN1/WT,1.44606578292529,0.609360584998965,up
AHCTF1,RNA5_TLR4/WT,1.52830610746346,0.0198884499003262,up
GPR180,Clon/WT,1.14095014562723,1.0,up
GPR180,RNA7_FN1/WT,-1.11445125456616,0.985822005722356,down
GPR180,RNA5_TLR4/WT,-1.12964116108551,0.626164299029642,down
C10orf55,Clon/WT,1.01554844602017,1.0,up
C10orf55,RNA7_FN1/WT,1.51981465853778,0.480597061274778,up
C10orf55,RNA5_TLR4/WT,-1.10701228938036,0.661119550939207,down
PNPLA7,Clon/WT,1.00021021608061,1.0,up
PNPLA7,RNA7_FN1/WT,-1.27289732230999,0.869328818434922,down
PNPLA7,RNA5_TLR4/WT,-1.0541098505667,0.850326641683139,down
ACTG1P4,Clon/WT,1.08734150231367,1.0,up
ACTG1P4,RNA7_FN1/WT,-1.09838406508744,0.702418663785217,down
ACTG1P4,RNA5_TLR4/WT,1.10851019060293,0.366652996030248,up
RHOT1,Clon/WT,1.15022850033712,1.0,up
RHOT1,RNA7_FN1/WT,-1.09720536496443,0.99303961442061,down
RHOT1,RNA5_TLR4/WT,1.24713074810615,0.384842946443909,up
LOC644656,Clon/WT,-1.22967168257031,1.0,down
LOC644656,RNA7_FN1/WT,1.55006166537928,0.447949588750517,up
LOC644656,RNA5_TLR4/WT,1.63878105429258,0.0040738217290593,up
NAT8L,Clon/WT,-1.05107497490108,1.0,down
NAT8L,RNA7_FN1/WT,-1.04198087153621,0.998207836043923,down
NAT8L,RNA5_TLR4/WT,1.01999960840959,0.927004171183631,up
SNORA12,Clon/WT,1.42382731548231,1.0,up
SNORA12,RNA7_FN1/WT,1.20500608386044,0.94497613725855,up
SNORA12,RNA5_TLR4/WT,1.05210540455066,0.86215675345455,up
CERCAM,Clon/WT,1.04993411506906,1.0,up
CERCAM,RNA7_FN1/WT,1.14329421790519,0.980498583965119,up
CERCAM,RNA5_TLR4/WT,1.00651569024968,0.985549189108992,up
RNF130,Clon/WT,1.05921926789086,1.0,up
RNF130,RNA7_FN1/WT,1.01531648011234,0.999928367935626,up
RNF130,RNA5_TLR4/WT,-1.31013911824174,0.25140858463062,down
USP28,Clon/WT,1.30800838474782,1.0,up
USP28,RNA7_FN1/WT,-1.29954706368929,0.868830607937063,down
USP28,RNA5_TLR4/WT,-1.02319941575245,0.958595000212246,down
X2256,Clon/WT,1.042215432474,1.0,up
X2256,RNA7_FN1/WT,1.81599440060771,0.177911707750915,up
X2256,RNA5_TLR4/WT,1.69240909261337,0.007572548519741,up
VPS36,Clon/WT,1.07558167148104,1.0,up
VPS36,RNA7_FN1/WT,1.00411047970759,0.999928367935626,up
VPS36,RNA5_TLR4/WT,1.00101670398899,0.997151573954129,up
YLPM1,Clon/WT,-1.08062489460975,1.0,down
YLPM1,RNA7_FN1/WT,-1.0689228953554,0.993809511887536,down
YLPM1,RNA5_TLR4/WT,-1.19875675510038,0.228730976112314,down
X2257,Clon/WT,-1.0832748183751,1.0,down
X2257,RNA7_FN1/WT,1.34703591055082,4.13828938186101e-05,up
X2257,RNA5_TLR4/WT,1.34889915776208,1.34149145434422e-05,up
X2258,Clon/WT,-1.26290824098701,1.0,down
X2258,RNA7_FN1/WT,-1.1269399711427,0.875118899658828,down
X2258,RNA5_TLR4/WT,-1.04963238582317,0.761286607342776,down
PRR7-AS1,Clon/WT,-1.21277798541432,1.0,down
PRR7-AS1,RNA7_FN1/WT,-1.30023787940713,0.842607880589332,down
PRR7-AS1,RNA5_TLR4/WT,1.41712492866896,0.103836661090857,up
X2259,Clon/WT,-1.24803583706107,1.0,down
X2259,RNA7_FN1/WT,1.93017402908905,0.158659052994305,up
X2259,RNA5_TLR4/WT,1.11533357713038,0.782091204837935,up
PREPL,Clon/WT,-1.05443216655553,1.0,down
PREPL,RNA7_FN1/WT,-1.51698953818969,0.447782830836721,down
PREPL,RNA5_TLR4/WT,1.10850670277425,0.566531715070057,up
TOLLIP-AS1,Clon/WT,1.26635149743563,1.0,up
TOLLIP-AS1,RNA7_FN1/WT,1.34569430723027,0.805650791060284,up
TOLLIP-AS1,RNA5_TLR4/WT,-1.1065234283434,0.789802117953225,down
DBH-AS1,Clon/WT,1.04534526517726,1.0,up
DBH-AS1,RNA7_FN1/WT,-1.40503727695222,0.68577417939285,down
DBH-AS1,RNA5_TLR4/WT,1.34000221154701,0.180028886133984,up
MAGED2,Clon/WT,1.110672822724,1.0,up
MAGED2,RNA7_FN1/WT,-1.38796409196831,0.719638884275723,down
MAGED2,RNA5_TLR4/WT,-1.23975885499735,0.412699984643075,down
lnc-RNF125-2,Clon/WT,-1.15900490236946,1.0,down
lnc-RNF125-2,RNA7_FN1/WT,1.25763118788197,0.907142312770642,up
lnc-RNF125-2,RNA5_TLR4/WT,1.19078715597779,0.582766794805283,up
X2260,Clon/WT,1.01460923397512,1.0,up
X2260,RNA7_FN1/WT,-1.35480398365861,0.78626326877373,down
X2260,RNA5_TLR4/WT,1.02839106091895,0.942850375806564,up
IL31RA,Clon/WT,-1.32621841374361,1.0,down
IL31RA,RNA7_FN1/WT,1.13072745333969,0.98251707250135,up
IL31RA,RNA5_TLR4/WT,1.08016048830624,0.796577156165901,up
X2261,Clon/WT,-1.10423731074435,1.0,down
X2261,RNA7_FN1/WT,-1.03951398696392,0.999211650858709,down
X2261,RNA5_TLR4/WT,-1.11116406467863,0.68533429393537,down
FAM122B,Clon/WT,1.20272735350312,1.0,up
FAM122B,RNA7_FN1/WT,-1.0331899828363,0.999685135534797,down
FAM122B,RNA5_TLR4/WT,-1.68627358016027,0.0091396455061993,down
FAM13A,Clon/WT,-1.17253204072173,1.0,down
FAM13A,RNA7_FN1/WT,-1.0605438530857,0.997750902372514,down
FAM13A,RNA5_TLR4/WT,1.00996956696271,0.975894008232933,up
POLE,Clon/WT,-1.05119470619413,1.0,down
POLE,RNA7_FN1/WT,-1.15303135318519,0.977619178330124,down
POLE,RNA5_TLR4/WT,-1.15890973893246,0.499981509606162,down
SEMA4D,Clon/WT,-1.34358909710023,1.0,down
SEMA4D,RNA7_FN1/WT,-2.63099263598528,0.0036171980830456,down
SEMA4D,RNA5_TLR4/WT,1.1003571097824,0.738898927705195,up
X2262,Clon/WT,-1.07705030840349,1.0,down
X2262,RNA7_FN1/WT,1.35882901846716,0.76679786025933,up
X2262,RNA5_TLR4/WT,-1.03425139510442,0.922453948199421,down
METTL1,Clon/WT,1.03775283223903,1.0,up
METTL1,RNA7_FN1/WT,1.18992662134829,0.920754256805953,up
METTL1,RNA5_TLR4/WT,-1.1280656948839,0.46473719109433,down
X2263,Clon/WT,1.18297495393726,1.0,up
X2263,RNA7_FN1/WT,-1.17821419846104,0.962585927177615,down
X2263,RNA5_TLR4/WT,-1.02439948764715,0.935487533422791,down
SLC11A1,Clon/WT,1.08447780522622,1.0,up
SLC11A1,RNA7_FN1/WT,1.03268034216429,0.999685135534797,up
SLC11A1,RNA5_TLR4/WT,-1.10895085517208,0.729091562532058,down
MGC34796,Clon/WT,1.08880023767406,1.0,up
MGC34796,RNA7_FN1/WT,-1.22114901702873,0.938748068551291,down
MGC34796,RNA5_TLR4/WT,-1.40284074156009,0.208306296497264,down
GLTPD2,Clon/WT,-1.12208942459309,1.0,down
GLTPD2,RNA7_FN1/WT,1.70617575080843,0.0995228641534317,up
GLTPD2,RNA5_TLR4/WT,1.33455532945528,0.0385095668464083,up
SNX24,Clon/WT,-1.10903865717251,1.0,down
SNX24,RNA7_FN1/WT,1.02571995833193,0.998061882189167,up
SNX24,RNA5_TLR4/WT,1.13795958037464,0.320874933554659,up
GALNT10,Clon/WT,1.21138412449069,1.0,up
GALNT10,RNA7_FN1/WT,-1.36893459252164,0.470211711536882,down
GALNT10,RNA5_TLR4/WT,-1.18728626965568,0.196359741379082,down
lnc-ZNF717-1,Clon/WT,-1.21445738489818,1.0,down
lnc-ZNF717-1,RNA7_FN1/WT,1.02892352296134,0.999928367935626,up
lnc-ZNF717-1,RNA5_TLR4/WT,1.08362936594273,0.773402763563153,up
SAP30L-AS1,Clon/WT,1.04609659371679,1.0,up
SAP30L-AS1,RNA7_FN1/WT,2.24212405404078,0.0494325082588369,up
SAP30L-AS1,RNA5_TLR4/WT,1.71113120392477,0.0542718596163597,up
DPY19L3,Clon/WT,1.24127138391403,1.0,up
DPY19L3,RNA7_FN1/WT,1.54851410902062,0.539848250292146,up
DPY19L3,RNA5_TLR4/WT,1.17370214980717,0.66113730939781,up
LINC00662,Clon/WT,1.14362821594074,1.0,up
LINC00662,RNA7_FN1/WT,-1.07723414523755,0.993809511887536,down
LINC00662,RNA5_TLR4/WT,-1.17634506967313,0.339025265499505,down
FAM207A,Clon/WT,1.08309416157338,1.0,up
FAM207A,RNA7_FN1/WT,1.16289695957293,0.921012733181764,up
FAM207A,RNA5_TLR4/WT,1.00953938325775,0.966342262641262,up
X2264,Clon/WT,-1.67985391261812,1.0,down
X2264,RNA7_FN1/WT,-1.03981952804907,0.999685135534797,down
X2264,RNA5_TLR4/WT,-1.77979120247333,0.0325578528472709,down
LOC644285,Clon/WT,-1.05252811315659,1.0,down
LOC644285,RNA7_FN1/WT,1.50916715958146,3.06401820183396e-06,up
LOC644285,RNA5_TLR4/WT,1.28579269678995,0.0124152636063126,up
MFAP5,Clon/WT,1.82012207901255,0.534743105138455,up
MFAP5,RNA7_FN1/WT,1.49101600335918,0.556019832507195,up
MFAP5,RNA5_TLR4/WT,1.23527307994626,0.395349667326372,up
SNORA28,Clon/WT,-1.23996475631862,1.0,down
SNORA28,RNA7_FN1/WT,6.29777694259448,8.348904994843489e-11,up
SNORA28,RNA5_TLR4/WT,5.64900610271894,0.0,up
X2265,Clon/WT,1.86873946520662,0.733159954046272,up
X2265,RNA7_FN1/WT,4.20839150436725,3.3562711256732e-06,up
X2265,RNA5_TLR4/WT,4.4947858244963,0.0,up
LOC105369147,Clon/WT,1.02080888028883,1.0,up
LOC105369147,RNA7_FN1/WT,2.00543906206728,0.0468507517288376,up
LOC105369147,RNA5_TLR4/WT,2.37657807945511,2.00344025347153e-11,up
ARHGAP42,Clon/WT,1.06759195751235,1.0,up
ARHGAP42,RNA7_FN1/WT,1.20943835607707,0.950370356002668,up
ARHGAP42,RNA5_TLR4/WT,1.3218336782974,0.33464251694758,up
CXCL12,Clon/WT,-1.0758497971539,1.0,down
CXCL12,RNA7_FN1/WT,1.01352597524347,0.999928367935626,up
CXCL12,RNA5_TLR4/WT,-1.02886297808558,0.943254902030137,down
ALCAM,Clon/WT,1.3181748814823,0.961439402136942,up
ALCAM,RNA7_FN1/WT,1.12604373325578,0.534402222723659,up
ALCAM,RNA5_TLR4/WT,1.27556851026502,0.0147715825111669,up
MEGF8,Clon/WT,1.28040623584434,1.0,up
MEGF8,RNA7_FN1/WT,-2.12950176320231,0.024513224344727,down
MEGF8,RNA5_TLR4/WT,1.57776765771909,0.0005387413916764,up
X2266,Clon/WT,-1.18394511273223,1.0,down
X2266,RNA7_FN1/WT,1.76731789568272,0.254679035384322,up
X2266,RNA5_TLR4/WT,1.66143028364967,0.0352800024164466,up
SMC4,Clon/WT,-1.1798909841996,1.0,down
SMC4,RNA7_FN1/WT,-1.34321835060075,0.0015840433234003,down
SMC4,RNA5_TLR4/WT,-1.22667844638123,0.0451680039937313,down
CHRFAM7A,Clon/WT,-1.07153894314076,1.0,down
CHRFAM7A,RNA7_FN1/WT,-1.38813870365639,0.71552357888381,down
CHRFAM7A,RNA5_TLR4/WT,1.50730068363872,0.0446014371955931,up
X2267,Clon/WT,-1.09632824700398,1.0,down
X2267,RNA7_FN1/WT,1.34010958950198,6.22861844432912e-05,up
X2267,RNA5_TLR4/WT,1.34955682884142,1.30122103296204e-05,up
LINC00685,Clon/WT,1.19281575596039,1.0,up
LINC00685,RNA7_FN1/WT,1.45173299398615,0.615972498022529,up
LINC00685,RNA5_TLR4/WT,1.63935075611818,0.0121917819376237,up
DERL3,Clon/WT,-1.12392118027376,1.0,down
DERL3,RNA7_FN1/WT,-1.06932184324774,0.980498583965119,down
DERL3,RNA5_TLR4/WT,-1.06445169650467,0.682527443408164,down
SET,Clon/WT,-1.05528911463175,1.0,down
SET,RNA7_FN1/WT,-1.04975402743347,0.928795577558805,down
SET,RNA5_TLR4/WT,-1.04548329345873,0.667896507569933,down
CDH5,Clon/WT,-1.16040912983993,1.0,down
CDH5,RNA7_FN1/WT,1.1289401381863,0.98251707250135,up
CDH5,RNA5_TLR4/WT,-1.10564474867466,0.735998587418151,down
GASAL1,Clon/WT,1.35615251947712,1.0,up
GASAL1,RNA7_FN1/WT,1.06236536988518,0.996257777335341,up
GASAL1,RNA5_TLR4/WT,1.26369414816143,0.196923362859699,up
LOC100506282,Clon/WT,-1.08618467145522,1.0,down
LOC100506282,RNA7_FN1/WT,2.00263213341474,0.0685043254117504,up
LOC100506282,RNA5_TLR4/WT,2.08178751557255,2.84900166475657e-06,up
X2268,Clon/WT,-1.161178412324,1.0,down
X2268,RNA7_FN1/WT,1.10358640197393,0.991761448570479,up
X2268,RNA5_TLR4/WT,1.32575898690921,0.2739209653772,up
X2269,Clon/WT,-1.11211013357853,1.0,down
X2269,RNA7_FN1/WT,-1.28306365508399,0.873069598966043,down
X2269,RNA5_TLR4/WT,1.24745706155286,0.406735462708166,up
ZNF724,Clon/WT,1.26353939566499,1.0,up
ZNF724,RNA7_FN1/WT,1.12402168908935,0.98251707250135,up
ZNF724,RNA5_TLR4/WT,1.2982103655573,0.152600901898625,up
SCARNA23,Clon/WT,-1.16604784681509,1.0,down
SCARNA23,RNA7_FN1/WT,2.11123883959297,0.0578380447908712,up
SCARNA23,RNA5_TLR4/WT,1.79773094327868,0.0066093660711739,up
TNS1,Clon/WT,-1.65974303508916,1.0,down
TNS1,RNA7_FN1/WT,1.843183630165,0.149244797399231,up
TNS1,RNA5_TLR4/WT,2.06332689576529,1.39258801034615e-05,up
CAP2,Clon/WT,1.26995601416096,1.0,up
CAP2,RNA7_FN1/WT,-1.52253895875994,0.479296649928775,down
CAP2,RNA5_TLR4/WT,-1.145993737825,0.562367710185296,down
X2270,Clon/WT,1.08183781305486,1.0,up
X2270,RNA7_FN1/WT,1.75424976809483,0.238804001279968,up
X2270,RNA5_TLR4/WT,1.77114276280093,0.0050869438934329,up
X2271,Clon/WT,-1.14002481225428,1.0,down
X2271,RNA7_FN1/WT,1.02085911788569,0.999928367935626,up
X2271,RNA5_TLR4/WT,-1.04938678565613,0.910214582552014,down
LOC158435,Clon/WT,1.17945664834483,1.0,up
LOC158435,RNA7_FN1/WT,1.49895401361548,0.126031955468172,up
LOC158435,RNA5_TLR4/WT,1.90553967277157,1.84377802977462e-09,up
PLEKHG4B,Clon/WT,3.91249048112769,4.54901128310592e-06,up
PLEKHG4B,RNA7_FN1/WT,1.03668826916588,0.999685135534797,up
PLEKHG4B,RNA5_TLR4/WT,-1.49696889852946,0.11624793977344,down
FUT10,Clon/WT,1.19704996530645,1.0,up
FUT10,RNA7_FN1/WT,-1.08939217370405,0.993809511887536,down
FUT10,RNA5_TLR4/WT,1.17337894758754,0.528364277136055,up
TOM1,Clon/WT,-1.02252659842595,1.0,down
TOM1,RNA7_FN1/WT,1.26635016107005,0.192015261322204,up
TOM1,RNA5_TLR4/WT,-1.17281650384675,0.217136746349117,down
X2272,Clon/WT,-1.05956369631775,1.0,down
X2272,RNA7_FN1/WT,1.59316002232927,0.0001071592251148,up
X2272,RNA5_TLR4/WT,1.61381129745402,2.61358159667772e-06,up
X2273,Clon/WT,1.00295209866441,1.0,up
X2273,RNA7_FN1/WT,1.02083244681841,0.999928367935626,up
X2273,RNA5_TLR4/WT,-1.11856913377254,0.718130396822626,down
X2274,Clon/WT,1.18595122893208,1.0,up
X2274,RNA7_FN1/WT,-1.05789380018698,0.998207836043923,down
X2274,RNA5_TLR4/WT,1.03071330633776,0.946391620968304,up
X2275,Clon/WT,-1.08342329988151,1.0,down
X2275,RNA7_FN1/WT,1.32671830514441,1.16050924200065e-05,up
X2275,RNA5_TLR4/WT,1.34446422722042,1.05787555951057e-06,up
PDE4C,Clon/WT,1.00998665551652,1.0,up
PDE4C,RNA7_FN1/WT,-1.02563356190829,0.999928367935626,down
PDE4C,RNA5_TLR4/WT,-1.19235144695269,0.621445509853009,down
X2276,Clon/WT,-1.04577916971595,1.0,down
X2276,RNA7_FN1/WT,1.65958011494766,9.796140154550011e-09,up
X2276,RNA5_TLR4/WT,1.82901560667949,3.45136664346141e-11,up
LOC112267903,Clon/WT,-1.02494470983528,1.0,down
LOC112267903,RNA7_FN1/WT,1.06266026972884,0.99780568073798,up
LOC112267903,RNA5_TLR4/WT,-1.09398103956809,0.767432290805361,down
D21S2088E,Clon/WT,-1.13469813890385,1.0,down
D21S2088E,RNA7_FN1/WT,1.81689657874989,0.168275337440435,up
D21S2088E,RNA5_TLR4/WT,1.4389029722615,0.07094012372407,up
LOC102724434,Clon/WT,1.00550741231133,1.0,up
LOC102724434,RNA7_FN1/WT,-1.21373416854652,0.932919931607007,down
LOC102724434,RNA5_TLR4/WT,1.17069047558843,0.486053583802673,up
MAPK12,Clon/WT,1.13273934252003,1.0,up
MAPK12,RNA7_FN1/WT,1.00673336047567,0.999928367935626,up
MAPK12,RNA5_TLR4/WT,-1.21007674138635,0.392139197166766,down
SIRT5,Clon/WT,1.0011735708243,1.0,up
SIRT5,RNA7_FN1/WT,-1.41731671652678,0.615051074040743,down
SIRT5,RNA5_TLR4/WT,-1.05170341046067,0.80897429944087,down
TDP1,Clon/WT,-1.03794671891747,1.0,down
TDP1,RNA7_FN1/WT,-1.11266738704301,0.775610441017754,down
TDP1,RNA5_TLR4/WT,-1.28002384688879,0.0213980202623767,down
UBR4,Clon/WT,1.07783321007841,1.0,up
UBR4,RNA7_FN1/WT,1.09433107281662,0.749837353434054,up
UBR4,RNA5_TLR4/WT,1.29633363661313,0.0077684843343555,up
NR3C1,Clon/WT,1.03587602241223,1.0,up
NR3C1,RNA7_FN1/WT,1.00100619188469,0.999928367935626,up
NR3C1,RNA5_TLR4/WT,-1.12058741267146,0.400284946231994,down
PIGU,Clon/WT,1.18102633899444,1.0,up
PIGU,RNA7_FN1/WT,1.0570544157682,0.998207836043923,up
PIGU,RNA5_TLR4/WT,-1.16526852317857,0.442413653775668,down
X2277,Clon/WT,1.03598988617512,1.0,up
X2277,RNA7_FN1/WT,1.02548335989653,0.989823686278012,up
X2277,RNA5_TLR4/WT,1.01419633520639,0.910005038768002,up
X2278,Clon/WT,-1.20586319915187,1.0,down
X2278,RNA7_FN1/WT,-1.29925946209485,0.860191260309997,down
X2278,RNA5_TLR4/WT,-1.36902798092509,0.268801802888219,down
KRT8P12,Clon/WT,-1.95023668445165,0.0625198596337903,down
KRT8P12,RNA7_FN1/WT,1.40867056120294,0.577330477696254,up
KRT8P12,RNA5_TLR4/WT,-5.38251620213351,1.32533035628236e-38,down
PRKACB,Clon/WT,-1.14968519588716,1.0,down
PRKACB,RNA7_FN1/WT,1.272385175333,0.750307138115476,up
PRKACB,RNA5_TLR4/WT,-1.15968657372377,0.338913344309715,down
lnc-AP002478.1-1,Clon/WT,-1.56865397893518,1.0,down
lnc-AP002478.1-1,RNA7_FN1/WT,1.40324770436323,0.725359083782383,up
lnc-AP002478.1-1,RNA5_TLR4/WT,-1.1522006950992,0.679335075425293,down
ASAP1,Clon/WT,1.09612256677653,1.0,up
ASAP1,RNA7_FN1/WT,1.13313718842228,0.962585927177615,up
ASAP1,RNA5_TLR4/WT,1.04972007235614,0.791346854806525,up
LINC01529,Clon/WT,-1.07823000083599,1.0,down
LINC01529,RNA7_FN1/WT,-1.28715888337116,0.854786633547131,down
LINC01529,RNA5_TLR4/WT,-1.29782021292776,0.250580453350366,down
RPL32P3,Clon/WT,1.00716692920918,1.0,up
RPL32P3,RNA7_FN1/WT,1.02139473068049,0.993809511887536,up
RPL32P3,RNA5_TLR4/WT,1.10699308128779,0.26073075573067,up
LOC152048,Clon/WT,1.03846299151386,1.0,up
LOC152048,RNA7_FN1/WT,1.89651160083882,0.173661767463378,up
LOC152048,RNA5_TLR4/WT,-1.20622808834861,0.60068544324691,down
SERAC1,Clon/WT,-1.30673880768095,1.0,down
SERAC1,RNA7_FN1/WT,1.05002745429779,0.998207836043923,up
SERAC1,RNA5_TLR4/WT,-1.10948769774657,0.69314791482283,down
GK5,Clon/WT,1.28253501893597,1.0,up
GK5,RNA7_FN1/WT,1.20828503010882,0.945764369155335,up
GK5,RNA5_TLR4/WT,-1.0069369108646,0.987011300059057,down
LINC00460,Clon/WT,-1.10192127552717,1.0,down
LINC00460,RNA7_FN1/WT,-1.53439595959064,0.455025214725146,down
LINC00460,RNA5_TLR4/WT,-2.21401939561702,1.68885162485444e-06,down
SBNO1,Clon/WT,-1.17251458340263,1.0,down
SBNO1,RNA7_FN1/WT,1.34468366069713,0.665885807273242,up
SBNO1,RNA5_TLR4/WT,-1.51776165640841,0.001425514388883,down
